humacao, puerto rico, 1
denton, texas, 3
toa baja, puerto rico, 1
folsom, pennsylvania, 1
marshall, minnesota, 2
lnincoln, nebraska, 1
middlebury, indiana, 1
plainview, new york, 8
wall township, new jersey, 2
loveland, colorado, 4
louisvile, kentucky, 2
lady lake, florida, 2
ypsilanti, michigan, 10
carmel, indiana, 14
hazleton, pennsylvania, 3
conyers, georgia, 1
santa monica, california, 85
rio grande city, texas, 2
st. petersburg, florida, 15
newburg, indiana, 1
south river, new jersey, 1
sewanee, tennessee, 1
bingham farms, michigan, 25
payson, utah, 2
bayamon, puerto rico, 2
newark, new jersey, 36
saxapahaw, north carolina, 1
redwood shores, california, 296
glenn dale, maryland, 1
spokane, washington, 7
miami beach, florida, 14
chino, california, 14
fayetteville, north carolina, 3
harris, new york, 1
palm springs, california, 2
st. cloud, florida, 1
robertsdale, alabama, 1
gainesville, virginia, 3
council, north carolina, 1
angleton, texas, 2
elmsford, new york, 3
port arthur, texas, 5
christiansted, virgin islands, 7
castro valley, california, 2
farmville, north carolina, 1
claxton, georgia, 16
greeleyville, south carolina, 1
longview, washington, 1
east burnswick, new jersey, 1
cortlandt manor, new york, 3
azusa, california, 5
mcdonough, georgia, 1
sw, washington dc, district of columbia, 1
bozeman, montana, 2
arleta, california, 1
vacaville, oregon, 1
suffern, new york, 1
philadephia, pennsylvania, 1
mesquite, texas, 15
weehawken, new jersey, 3
prichard, west virginia, 1
hesston, kansas, 3
livermore, california, 9
north little rock, alaska, 1
morton grove, illinois, 3
elkhart lake, wisconsin, 1
pendleton, oregon, 3
opelousas, louisiana, 1
naugatuck, connecticut, 2
gastonia, north carolina, 1
norco, california, 2
savannah, missouri, 1
southfiled, michigan, 1
holtsville, new york, 3
university, mississippi, 5
eastpeoria, illinois, 1
hoosick falls, new york, 1
los altos, california, 5
rutherford, new jersey, 7
mobile, alabama, 14
westlake village, california, 21
hanover park, illinois, 1
westlake, ohio, 3
chiefland, florida, 1
rexburg, idaho, 1
san pablo, california, 1
lexington, virginia, 3
tylertown, mississippi, 1
nebraska city, nebraska, 1
watchung, new jersey, 3
